0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19.2822203636, 6.5, 19.2822203636, 7.1, 5.7, 0.220327925, 6.0291859108, 7.1, 19.2822203636, 7.1, 7.1, 19.2822203636, 19.2822203636, 0,
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1.35982189474, 5.78571428571, 9.27690909091, 7.0, 3.3, 0.373699955224, 2.46689642495, 6.75, 26.74109525, 7.8, 4.5, 0.0215739130435, 5.55178720259, 1,
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16019580667, 6.13333333333, 4.16019580667, 7.5, 4.3, 0.951958729412, 2.26202379248, 5.8, 4.16019580667, 5.8, 5.8, 4.16019580667, 4.16019580667, 2,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2.50224588889, 5.45, 2.50224588889, 6.2, 4.0, 2.29827184615, 2.40025886752, 5.84615384615, 5.41579364865, 7.9, 1.8, 0.534632444444, 2.7112106248, 3,
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20.0584085263, 6.60588235294, 20.0584085263, 7.8, 5.5, 1.464415125, 5.55031120486, 6.64166666667, 20.0584085263, 7.5, 5.0, 3.33333333333e-07, 7.19582141218, 0,
0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12733555, 6.50869565217, 11.7528264, 7.5, 5.6, 0.327080944444, 3.5046560008, 6.57142857143, 17.5164839111, 7.4, 5.3, 4.21339098889, 10.4878081425, 2,
0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12733555, 6.50869565217, 11.7528264, 7.5, 5.6, 0.327080944444, 3.5046560008, 6.57142857143, 17.5164839111, 7.4, 5.3, 4.21339098889, 10.4878081425, 2,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1.17030964286, 6.5347826087, 9.53925463636, 7.8, 5.0, 0.153008489362, 2.40758665696, 6.15, 1.17030964286, 7.6, 4.7, 1.17030964286, 1.17030964286, 1,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3.57395021818, 5.73125, 10.8929235733, 6.6, 3.8, 1.36911158, 3.97765194625, 5.61818181818, 10.8929235733, 6.6, 3.8, 2.53333333333, 4.54272973291, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.35e-06, 7.125, 2.72210384615, 7.9, 6.4, 2.5e-06, 0.907371898718, 6.33333333333, 6.0, 7.9, 4.8, 9.35e-06, 2.2760470675, 1,
1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.44, 5.95909090909, 8.33333333333, 7.1, 4.4, 0.0498974, 2.10679513647, 6.34, 4.02027570769, 7.0, 5.0, 0.44, 2.12978762361, 1,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 16.8201573, 5.8125, 16.8201573, 7.2, 4.9, 0.563802253333, 4.32802519443, 5.75454545455, 16.8201573, 7.2, 4.9, 0.563802253333, 3.70936165487, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.434, 6.29230769231, 7.40566254545, 10.0, 4.6, 0.547596326531, 2.56701159869, 5.8, 2.434, 5.8, 5.8, 2.434, 2.434, 3,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.33932114286, 5.05, 1.33932114286, 8.0, 0.5, 1.33932114286, 1.33932114286, 6.125, 7.55924, 7.3, 5.1, 0.6, 3.42795197689, 3,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 39.6555911905, 6.05, 39.6555911905, 7.6, 2.9, 0.0337383540373, 7.124671915, 6.20769230769, 39.6555911905, 7.6, 4.8, 39.6555911905, 39.6555911905, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1.994828525, 6.04, 1.994828525, 7.4, 4.0, 1.75334838333, 1.87408845417, 5.9, 1.994828525, 5.9, 5.9, 1.994828525, 1.994828525, 3,
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74333333333, 6.51666666667, 4.74333333333, 8.2, 5.0, 0.518299416667, 2.39182551639, 6.16666666667, 8.9586444, 8.2, 3.3, 0.434102263158, 3.32336848249, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.1930174, 6.01304347826, 14.1930174, 7.3, 4.3, 0.11645068, 4.97905006714, 6.85, 14.1930174, 7.8, 5.7, 0.00054, 7.0967787, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 8.34752693333, 6.09285714286, 8.34752693333, 7.0, 4.5, 2.01580853, 5.00410602624, 6.03333333333, 8.34752693333, 6.8, 5.0, 3.09223548, 5.71988120667, 0,
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40197001667, 6.18, 14.3817143902, 7.6, 1.0, 1.41340740667, 4.89029171915, 6.38571428571, 4.40197001667, 7.3, 5.3, 0.348132694444, 2.22241917395, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3.86, 6.34444444444, 4.6050465, 7.4, 2.0, 1.38537528571, 2.93209716786, 7.1, 3.86, 7.1, 7.1, 3.86, 3.86, 0,
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9.56285625, 6.59534883721, 9.56285625, 8.0, 5.1, 0.708755533333, 5.1083651888, 6.61489361702, 9.56285625, 8.0, 5.1, 0.708755533333, 4.87788576474, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3.00024779365, 5.51666666667, 3.00024779365, 6.3, 4.8, 1.55044770833, 2.27534775099, 6.0619047619, 106.577406364, 7.0, 4.8, 0.6423032, 11.0902475924, 2,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4.02027570769, 6.03125, 7.45066583333, 7.5, 3.9, 0.452238977778, 2.97115067931, 5.87, 9.53925463636, 7.3, 5.0, 1.04492665, 3.93102787648, 0,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.42901562857, 5.84117647059, 10.3571428571, 6.8, 4.5, 0.168218457143, 2.0691047125, 5.8, 7.44247494737, 6.4, 4.9, 0.466666666667, 2.68552256237, 2,
1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9.42242684848, 6.1, 9.42242684848, 7.0, 5.5, 0.317433678571, 4.60978619875, 6.0, 9.42242684848, 6.6, 4.6, 0.674501032258, 5.1795324724, 2,
1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3.12394696667, 6.13076923077, 3.35021986154, 7.2, 4.5, 0.425958779412, 1.76342757801, 6.20833333333, 3.12394696667, 7.2, 4.5, 0.425958779412, 1.53674296607, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 29.9111111111, 5.76666666667, 29.9111111111, 8.0, 3.3, 1.30517637143, 11.8869106423, 6.6, 29.9111111111, 7.8, 4.8, 0.534764852632, 15.2229379819, 0,
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89522342857, 6.0, 4.89522342857, 6.9, 4.4, 4.89522342857, 4.89522342857, 5.65, 4.89522342857, 6.9, 4.6, 0.0212318888889, 1.29124680159, 0,
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10.6112601351, 6.0, 10.6112601351, 6.6, 5.3, 1.31428571429e-06, 3.75867289212, 5.88333333333, 14.19421896, 6.6, 5.6, 2.66659795057, 8.08656121766, 2,
0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8940544, 7.2, 9.19814870213, 7.3, 7.1, 4.8940544, 6.46935421904, 7.1, 4.8940544, 7.1, 7.1, 4.8940544, 4.8940544, 0,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87701427536, 6.74, 12.7731826974, 8.2, 3.5, 7.87701427536, 10.3250984864, 6.36666666667, 7.87701427536, 8.2, 4.7, 3.49574134118, 5.68637780827, 0,
1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3.90232673333, 6.3875, 6.51864193846, 7.6, 3.0, 2.3042724, 4.34923084392, 6.21666666667, 3.90232673333, 6.9, 5.2, 1.13546760625, 3.0240896849, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.3270916667, 6.72727272727, 36.3270916667, 7.8, 5.7, 0.560861111111, 10.0827759146, 7.3, 36.3270916667, 7.8, 6.8, 36.3270916667, 36.3270916667, 0,
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89522342857, 6.0, 4.89522342857, 6.9, 4.4, 4.89522342857, 4.89522342857, 5.65, 4.89522342857, 6.9, 4.6, 0.0212318888889, 1.29124680159, 0,
0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8940544, 7.2, 9.19814870213, 7.3, 7.1, 4.8940544, 6.46935421904, 7.1, 4.8940544, 7.1, 7.1, 4.8940544, 4.8940544, 0,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87701427536, 6.74, 12.7731826974, 8.2, 3.5, 7.87701427536, 10.3250984864, 6.36666666667, 7.87701427536, 8.2, 4.7, 3.49574134118, 5.68637780827, 0,
1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3.90232673333, 6.3875, 6.51864193846, 7.6, 3.0, 2.3042724, 4.34923084392, 6.21666666667, 3.90232673333, 6.9, 5.2, 1.13546760625, 3.0240896849, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.3270916667, 6.72727272727, 36.3270916667, 7.8, 5.7, 0.560861111111, 10.0827759146, 7.3, 36.3270916667, 7.8, 6.8, 36.3270916667, 36.3270916667, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3.47451894, 6.13333333333, 11.0617429286, 7.0, 5.3, 1.43522660667, 5.46698248049, 5.61764705882, 7.40566254545, 6.8, 3.8, 1.9495976, 4.07607450636, 2,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1.90133698889, 6.60588235294, 20.0584085263, 7.8, 5.5, 1.464415125, 5.55031120486, 6.9, 1.90133698889, 6.9, 6.9, 1.90133698889, 1.90133698889, 1,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27613436923, 6.63333333333, 2.27613436923, 7.2, 5.6, 2.27613436923, 2.27613436923, 5.84705882353, 8.5, 10.0, 3.8, 2.15315908235, 3.71796546997, 1,
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15875675, 6.56470588235, 25.1940362667, 10.0, 1.5, 0.64035606, 7.02310918979, 5.53333333333, 4.15875675, 7.3, 1.5, 4.15875675, 4.15875675, 0,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1.52881045333, 6.325, 7.62027108333, 6.6, 6.1, 1.52881045333, 3.62343008365, 6.66666666667, 7.62027108333, 7.4, 6.1, 1.52881045333, 3.63822718114, 1,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4.92399800667, 6.34285714286, 7.35741877778, 7.6, 5.4, 0.545932013422, 2.75439988137, 6.30666666667, 7.35741877778, 7.6, 5.4, 0.5, 2.13153000956, 0,
1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8.35869568889, 6.125, 8.35869568889, 6.4, 5.9, 1.621401625, 5.09991340347, 6.26956521739, 9.19232934286, 7.4, 4.6, 0.299894771429, 4.91679585927, 2,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.87857929167, 6.72258064516, 75.5152908571, 7.8, 5.5, 1.86227015714, 12.0526278784, 6.64444444444, 21.6625539444, 7.4, 5.6, 0.796296296296, 9.14737904932, 0,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.83149871154, 6.31818181818, 8.72766675, 7.9, 5.2, 0.958752342857, 3.57186594011, 6.5875, 6.83149871154, 7.5, 5.9, 0.732224988889, 2.92680485739, 0,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.863501, 6.92857142857, 6.863501, 7.4, 6.5, 0.330847214286, 4.03590677323, 6.5, 6.863501, 7.4, 3.5, 0.330847214286, 3.7841667781, 0,
0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49588366102, 6.56, 6.49588366102, 10.0, 3.8, 2.68426634, 4.21870330701, 6.4, 9.85207574444, 6.7, 6.1, 6.49588366102, 8.52737166849, 0,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.863501, 6.92857142857, 6.863501, 7.4, 6.5, 0.330847214286, 4.03590677323, 6.5, 6.863501, 7.4, 3.5, 0.330847214286, 3.7841667781, 0,
0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49588366102, 6.56, 6.49588366102, 10.0, 3.8, 2.68426634, 4.21870330701, 6.4, 9.85207574444, 6.7, 6.1, 6.49588366102, 8.52737166849, 0,
1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9.19232934286, 6.05294117647, 9.19232934286, 7.0, 4.5, 0.132913628571, 3.81825766246, 6.31666666667, 9.87857929167, 7.3, 5.5, 9.11415944, 9.39502269151, 2,
1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9.11415944, 6.05294117647, 9.19232934286, 7.0, 4.5, 0.132913628571, 3.81825766246, 6.46666666667, 9.11415944, 7.2, 5.7, 1.0523432, 4.28241716807, 2,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87701427536, 6.74, 12.7731826974, 8.2, 3.5, 7.87701427536, 10.3250984864, 6.36666666667, 7.87701427536, 8.2, 4.7, 3.49574134118, 5.68637780827, 0,
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87701427536, 6.74, 12.7731826974, 8.2, 3.5, 7.87701427536, 10.3250984864, 6.36666666667, 7.87701427536, 8.2, 4.7, 3.49574134118, 5.68637780827, 0,
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19271756, 5.60555555556, 4.36888000636, 7.2, 3.5, 1.00923691429, 2.18624545722, 5.7, 3.19271756, 6.3, 4.8, 0.1868092, 1.68976338, 2,
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16.0819413478, 5.65833333333, 16.0819413478, 6.4, 4.8, 0.181292146667, 3.43565250208, 5.62, 16.0819413478, 6.4, 5.1, 0.373533644444, 5.04737705358, 2,
1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2.93244644444, 6.45625, 11.47159, 8.5, 5.0, 0.1953295, 3.31910830905, 6.26956521739, 9.19232934286, 7.4, 4.6, 0.299894771429, 4.91679585927, 1,
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.1220176857, 5.89, 13.1220176857, 6.9, 4.3, 0.89037845, 4.73932180239, 5.98571428571, 13.1220176857, 6.9, 5.5, 0.373533644444, 4.43168889258, 0,
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14.6047619048, 6.72258064516, 75.5152908571, 7.8, 5.5, 1.86227015714, 12.0526278784, 6.11, 14.6047619048, 8.5, 5.0, 0.2435092375, 6.04524769502, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0.784564183333, 5.77692307692, 6.78866222222, 6.5, 4.8, 0.19423844, 2.57647479492, 5.7, 0.784564183333, 6.5, 4.7, 0.254145625, 0.519354904167, 1,
1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3.5, 6.50869565217, 11.7528264, 7.5, 5.6, 0.327080944444, 3.49582818414, 6.25384615385, 11.7528264, 7.9, 4.4, 0.82102379, 5.35750646833, 0,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1.41192981481, 5.0, 1.41192981481, 6.3, 4.0, 1.23018149883, 1.32105565682, 5.78857142857, 17.5, 8.2, 3.0, 0.845843095238, 5.0573033606, 3,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2.31670389474, 6.4125, 12.0859090909, 7.9, 3.4, 0.0170976774194, 4.12273166128, 7.39, 12.0859090909, 7.9, 6.6, 0.0170976774194, 4.01307311894, 1,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2.175, 6.0, 2.175, 6.3, 5.8, 1.39330955556, 1.77339294222, 5.45, 15.6786494286, 8.1, 3.8, 0.82102379, 4.17158693924, 3,
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5.13733333333, 6.15, 5.13733333333, 6.8, 5.3, 5.13733333333, 5.13733333333, 6.09523809524, 18.66, 7.7, 4.3, 0.085, 6.11316821708, 0,
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2.87055614815, 6.4, 4.38201189474, 7.4, 5.6, 0.849349666667, 2.17049537155, 5.78846153846, 4.324165148, 7.4, 1.8, 0.534632444444, 2.62723920167, 3,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 363.047058824, 5.47142857143, 363.047058824, 7.4, 2.0, 1.70763234043, 76.6122639534, 5.26666666667, 363.047058824, 6.8, 2.0, 2.36209725, 184.931728856, 0,
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2.5708232, 5.95, 2.5708232, 7.0, 5.2, 0.545454545455, 1.55813887273, 5.95, 2.5708232, 7.0, 5.2, 0.545454545455, 1.55813887273, 3,
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.64529, 6.51875, 84.0, 8.0, 5.6, 0.579764375, 10.8861406158, 6.51111111111, 84.0, 7.5, 5.6, 1.64529, 18.95663819, 1,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 12.300416, 6.37, 12.300416, 8.1, 4.8, 0.768131777778, 3.28035978608, 6.31428571429, 12.300416, 7.0, 5.5, 0.7825, 4.25224841151, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2.56674622222, 5.125, 2.56674622222, 5.8, 4.4, 2.56674622222, 2.56674622222, 4.85, 2.56674622222, 5.3, 4.4, 1.23680445, 1.90177533611, 4,
0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16445542105, 5.875, 1.47375055556, 6.2, 5.3, 1.16445542105, 1.3191029883, 5.3, 1.16445542105, 5.3, 5.3, 1.16445542105, 1.16445542105, 3,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14513564516, 5.94285714286, 8.4380952381, 7.6, 4.0, 0.2310785, 3.74189412593, 6.6, 4.14513564516, 6.9, 6.3, 4.14513564516, 4.14513564516, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11.7106418571, 5.175, 11.7106418571, 6.2, 4.6, 2.11948860714, 6.91506523214, 6.32777777778, 54.1818181818, 7.7, 5.5, 3.02737334545, 15.5736759001, 2,
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99632364444, 6.06666666667, 4.99632364444, 6.8, 5.4, 1.03008128571, 2.66623698228, 6.23333333333, 4.99632364444, 6.8, 5.8, 0.43261285906, 2.71446825175, 2,
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2.72692211765, 6.4125, 12.0859090909, 7.9, 3.4, 0.0170976774194, 4.12273166128, 7.5, 2.72692211765, 7.5, 7.5, 2.72692211765, 2.72692211765, 1,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3.119666655, 6.4125, 51.460903, 7.3, 5.4, 0.989561553846, 9.61948462414, 5.32, 3.119666655, 6.6, 2.0, 0.792248173333, 2.00011266904, 0,
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6.07719997, 7.0, 6.07719997, 7.2, 6.8, 1.0523432, 3.564771585, 6.46666666667, 9.11415944, 7.2, 5.7, 1.0523432, 4.28241716807, 0,
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38905754444, 6.585, 12.0652912, 7.4, 5.9, 2.79926198, 5.42635833489, 7.05833333333, 12.0652912, 8.0, 6.0, 1.1365564, 5.37302536987, 0,
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.315859555, 7.2, 9.19814870213, 7.3, 7.1, 4.8940544, 6.46935421904, 7.05, 12.5400565, 7.6, 6.2, 2.3847381, 6.68982402337, 0,
