0.002200072 0.574 1 0.002200072 0.0158081494 0.0085575341 0.0290853011 0.0512074047 0.7142857143 0.03854657 0.5789473684 0.6666666667 0.5454545455 0.4949152542 0.3451957295 0.265625 0.5454545455 0.0221604807 0.0350985113 0.002200072
0.0002956072 0.574 0.3665745524 0.0002956072 0.0008722506 0.0002930921 0.0002930921 0.0006194668 0.6142857143 0.0033585488 0.4210526316 0.3737373737 0.5454545455 0.0576271186 0.024911032 0.0625 0.5454545455 0.0004527622 0.0043411779 0.0002956072
0.0220120406 0.4919 0.0765349033 0.0220120406 0.0579137251 0.0163490035 0.0220095802 0.0485767542 0.6857142857 0.0041699724 0.6631578947 0.7878787879 0.5454545455 0.3288135593 0.2740213523 0.1145833333 0.5454545455 0.0127947786 0.0175228922 0.0220120406
0.0118532178 0.574 0.5076294605 0.0118532178 0.0265015701 0.0118507318 0.0044215394 0.116437538 0.5857142857 0.2037711447 0.3684210526 0.1616161616 0.4545454545 0.5491525424 0.0925266904 0.71875 0.4545454545 0.0783783285 0.1493400355 0.0118532178
0.0088317354 0.574 0.0765349033 0.0088317354 0.0534448329 0.0194522574 0.0194522574 0.0232258387 0.7714285714 0.1596168365 0.7368421053 0.8282828283 0.6818181818 0.6508474576 0.5658362989 0.1822916667 0.6818181818 0.0249137376 0.0263107018 0.0194547243
0.0083851799 0.2473 0.5076294605 0.0083851799 0.0438315183 0.0083826852 0.0083826852 0.0358512946 0.5857142857 0.0691752709 0.3789473684 0.1919191919 0.4545454545 0.4745762712 0.0960854093 0.5989583333 0.4545454545 0.0220442742 0.1054009877 0.0083851799
0.0655983718 0.2473 0.0765349033 0.1184089039 0.1909746194 0.118406686 0.118406686 0.0787917341 0.9 0.5073191761 0.9052631579 0.9494949495 0.8636363636 0.7694915254 0.7651245552 0.0729166667 0.8636363636 0.2829101357 0.0263107018 0.1184089039
0.011216719 0.574 0.5076294605 0.011216719 0.0330972689 0.0112142314 0.0112142314 0.0424598666 0.7428571429 0.181354863 0.8210526316 0.8787878788 0.6363636364 0.7152542373 0.6583629893 0.1458333333 0.6363636364 0.2015032985 0.1493400355 0.011216719
0.0005019032 0.574 0.0765349033 0.0005019032 0.0014809701 0.0004993887 0.0004993887 0.0024361991 0.8142857143 0.0061358971 0.8421052632 0.9494949495 0.7272727273 0.2745762712 0.2775800712 0.0260416667 0.7272727273 0.0029349527 0.0043411779 0.0005019032
0.0030177088 1 0.3690976811 0.0030177088 0.0124676154 0.0128746673 0.0030152005 0.0424598666 0.7571428571 0.0133867963 0.6105263158 0.6161616162 0.4545454545 0.3830508475 0.2491103203 0.234375 0.4545454545 0.2017273407 0.0702497495 0.0030177088
0.0103135448 0.2473 0.1441787817 0.0103135448 0.0468714043 0.010311055 0.0157779142 0.0715275829 0.6142857143 0.0395024472 0.3368421053 0.1616161616 0.5454545455 0.4881355932 0.0818505338 0.640625 0.5454545455 0.0552524968 0.06146194 0.0103135448
0.0367898824 0.574 0.3665745524 0.0367898824 0.1085562212 0.0263493557 0.0263493557 0.0336512152 0.2571428571 0.0054463563 0.4736842105 0.3232323232 0.6363636364 0.186440678 0.0640569395 0.203125 0.6363636364 0.0492215765 0.0350985113 0.0263518052
0.017220689 0.2473 0.3665745524 0.0162596513 0.0479774922 0.0118909848 0.0354918161 0.0384736115 0.7142857143 0.1696134848 0.5368421053 0.5555555556 0.6818181818 0.606779661 0.3558718861 0.421875 0.6818181818 0.0884518562 0.1141887973 0.0194484348
0.0090556421 0.574 0.0765349033 0.0090556421 0.0267205606 0.009053149 0.009053149 0.0200479462 0.8571428571 0.0914696698 0.5789473684 0.6363636364 0.8181818182 0.4508474576 0.3024911032 0.2604166667 0.8181818182 0.0270729134 0.021916797 0.0090556421
0.0001559799 1 0.7238976331 0.0001559799 0.0004602514 0.0001534645 0.0001534645 0.0102031462 0.3714285714 0.002213076 0.2842105263 0.1212121212 0.2272727273 0.1389830508 0.0177935943 0.1979166667 0.2272727273 0.0005052028 0.0702497495 0.0001559799
0.0733759846 0.2473 0.110176619 0.0733759846 0.2165111462 0.0733736534 0.0733736534 0.0424598666 0.6142857143 0.0805871141 0.4947368421 0.4545454545 0.4545454545 0.5016949153 0.2419928826 0.4270833333 0.4545454545 0.0760815267 0.0157653303 0.0733759846
0.0136796927 0.574 0.3665745524 0.0136796927 0.0592610739 0.0082984055 0.0082984055 0.0307233317 0.7 0.0572781535 0.7578947368 0.8585858586 0.5454545455 0.6 0.5409252669 0.140625 0.5454545455 0.1061573441 0.0350985113 0.0083009004
0.0079147243 1 0.5076294605 0.0079147243 0.0233540446 0.0079122284 0.0079122284 0.0755388389 0.6857142857 0.1209574121 0.6526315789 0.6767676768 0.7272727273 0.6271186441 0.4448398577 0.3229166667 0.7272727273 0.1353332997 0.3953987029 0.0079147243
0.0118683127 0.574 0.5076294605 0.0118683127 0.0305881567 0.0118658267 0.1001532129 0.033245645 0.6857142857 0.080711254 0.6 0.6464646465 0.6363636364 0.4203389831 0.2882562278 0.234375 0.6363636364 0.0800987755 0.0966131782 0.0118683127
0.0040416416 0.574 0.5076294605 0.0040416416 0.0110163389 0.004039136 0.004039136 0.116437538 0.5285714286 0.074527958 0.2736842105 0.0606060606 0.3181818182 0.3220338983 0.0213523132 0.4739583333 0.3181818182 0.037222517 0.1229766069 0.0040416416
0.0088644408 0.574 0.5076294605 0.0088644408 0.0170330119 0.010363887 0.0088619473 0.0424598666 0.4857142857 0.0961113738 0.3263157895 0.1313131313 0.3636363636 0.5661016949 0.0782918149 0.765625 0.3636363636 0.0833321228 0.2547937501 0.0088644408
0.0108380903 0.574 0.3665745524 0.0108380903 0.027834072 0.0140319407 0.0094305208 0.0303622075 0.4714285714 0.0197958011 0.3157894737 0.1515151515 0.4545454545 0.3559322034 0.0569395018 0.4739583333 0.4545454545 0.0352305111 0.0175228922 0.0094330129
0.0005019032 0.2473 0.3665745524 0.0005019032 0.0438315183 0.010216712 0.003932214 0.0030389986 0.5571428571 0.0232796184 0 0.5151515152 0.2272727273 0.4644067797 0.2526690391 0.3541666667 0.2272727273 0.0030107823 0.0438863209 0.0005019032
0.0001220166 1 0.0765349033 0.0001220166 0.0003600353 0.0001195011 0.0001195011 0.1028814929 0.2857142857 0.0001963668 0 0.2929292929 0.5909090909 0.0508474576 0.0177935943 0.0625 0.5909090909 0.0001211305 0.0175228922 0.0001220166
0.0033850164 0.2473 0.0765349033 0.0033850164 0.0099399446 0.0115173868 0.0033825091 0.0129226889 0.7142857143 0.0187541545 0.6947368421 0.7575757576 0.5 0.3830508475 0.3060498221 0.1510416667 0.5 0.0177483268 0.022795578 0.0033850164
0.0191100589 0.574 0.5076294605 0.0191100589 0.0522496641 0.007636747 0.0195541478 0.0384736115 0.6571428571 0.2514995537 0.5157894737 0.4141414141 0.6818181818 0.7254237288 0.3131672598 0.6666666667 0.6818181818 0.1359591406 0.2635815597 0.0191100589
0.0164558841 0.2473 0.3665745524 0.0164558841 0.0273589738 0.0140394882 0.0167678862 0.0277648915 0.7 0.1376418157 0.5894736842 0.6565656566 0.6363636364 0.6474576271 0.4483985765 0.3489583333 0.6363636364 0.0576081404 0.042128759 0.0164558841
0.021516427 0.574 0.3665745524 0.0204975257 0.0491058504 0.0086355243 0.0204950615 0.056168695 0.6285714286 0.0191480165 0.6631578947 0.6464646465 0.5909090909 0.3152542373 0.2170818505 0.1770833333 0.5909090909 0.046209317 0.0474014447 0.0204975257
0.0127035601 0.2473 0.1441787817 0.0127035601 0.0374845036 0.0127010763 0.0127010763 0.056168695 0.7 0.047374046 0.6736842105 0.7676767677 0.5454545455 0.5322033898 0.4306049822 0.1979166667 0.5454545455 0.0134186499 0.0350985113 0.0127035601
0.0094694921 0.574 0.3665745524 0.0094694921 0.0447483093 0.0151627982 0.0151627982 0.0424598666 0.4571428571 0.0098600943 0.4842105263 0.2222222222 0.5454545455 0.2711864407 0.0640569395 0.3333333333 0.5454545455 0.046687684 0.06146194 0.0151652758
0.0010465751 1 0.3690976811 0.0010465751 0.0030881381 0.0010440619 0.0010440619 0.0023611964 0.6285714286 0.000049656 0 0 0.6363636364 0.0033898305 0 0.015625 0.6363636364 0 0.006274496 0.0010465751
0.0215529061 0.574 0.5076294605 0.0136796927 0.0389209333 0.0161200646 0.0215504445 0.0502518146 0.6428571429 0.2775937623 0.6842105263 0.7878787879 0.5454545455 0.8610169492 0.7081850534 0.296875 0.5454545455 0.3229211162 0.3250962265 0.0215529061
0.0017824482 1 1 0.0017824482 0.0052594853 0.0017799369 0.0017799369 0.019914608 0.6571428571 0.044846106 0.6105263158 0.5353535354 0.5 0.413559322 0.2348754448 0.3020833333 0.5 0.0154692514 0.0966131782 0.0017824482
0.0141690168 0.574 0.3665745524 0.0242511076 0.0547996051 0.0157779142 0.0580360063 0.0435710178 0.5142857143 0.0530133834 0.5789473684 0.4141414141 0.5 0.406779661 0.1779359431 0.375 0.5 0.0515735271 0.0438863209 0.0242511076
0.0199365011 0.2473 0.3690976811 0.0199365011 0.0301538873 0.0122658408 0.0118381528 0.0362874215 0.8285714286 0.1174058822 0.8842105263 0.9494949495 0.8636363636 0.7593220339 0.7544483986 0.0729166667 0.8636363636 0.0429466718 0.0350985113 0.0199365011
0.0118054175 0.2473 1 0.0118054175 0.0164057338 0.0072228959 0.0113198955 0.0512074047 0.6857142857 0.0646746349 0.5157894737 0.4646464646 0.5909090909 0.3694915254 0.1814946619 0.3125 0.5909090909 0.017992065 0.0333409494 0.0055599303
0.0134356595 0.574 0.5076294605 0.0134356595 0.0479960507 0.0134331775 0.0134331775 0.0358512946 0.7428571429 0.0484653486 0.6315789474 0.6363636364 0.5909090909 0.5525423729 0.3701067616 0.3177083333 0.5909090909 0.015610078 0.0386136352 0.0134356595
0.0041322106 0.2473 0.0765349033 0.0041322106 0.0121929492 0.0041297052 0.0072857912 0.0435710178 0.7142857143 0.0188071961 0.7263157895 0.6767676768 0.5909090909 0.4677966102 0.334519573 0.2395833333 0.5909090909 0.0052977361 0.0122502065 0.0041322106
0.0185150709 0.2473 0.3665745524 0.0185150709 0.0374845036 0.0204963194 0.0164320253 0.0362874215 0.7428571429 0.2119372935 0.6631578947 0.7878787879 0.5454545455 0.7559322034 0.6263345196 0.2552083333 0.5454545455 0.0450462672 0.0649770638 0.0204987836
0.0034579747 0.2473 0.5076294605 0.0034579747 0.1578513685 0.0058391994 0.0034554676 0.0174117399 0.8285714286 0.0226081343 0.7473684211 0.8282828283 0.7727272727 0.2237288136 0.1992882562 0.0625 0.7727272727 0.0048774723 0.0702497495 0.0034579747
0.0399371552 0.2473 1 0.0399371552 0.1178429058 0.0399347398 0.0343773114 0.056168695 0.6857142857 0.1052886986 0.6 0.5353535354 0.5909090909 0.4406779661 0.2491103203 0.3229166667 0.5909090909 0.0926077157 0.0210380161 0.0399371552
0.0052819337 0.574 0.3665745524 0.009767615 0.0088524152 0.0058643575 0.0052794312 0.0116309756 0.6142857143 0.030150198 0.5578947368 0.4141414141 0.4545454545 0.4101694915 0.1814946619 0.375 0.4545454545 0.0106754872 0.0263107018 0.0052819337
0.0188836364 0.574 0.3665745524 0.0188836364 0.061632853 0.0120972814 0.0177050261 0.0303622075 0.5428571429 0.042241425 0.4315789474 0.2525252525 0.5 0.4779661017 0.128113879 0.5572916667 0.5 0.0622320265 0.140552226 0.0188836364
0.0208409332 1 0.7238976331 0.0208409332 0.0441395898 0.0157426928 0.0208384698 0.0502518146 0.8285714286 0.2259718744 0.7684210526 0.8787878788 0.8181818182 0.5830508475 0.5409252669 0.1145833333 0.8181818182 0.1422305985 0.2284303215 0.0208409332
0.0054328821 0.2473 0.0765349033 0.0054328821 0.0228603879 0.0097148076 0.0042227902 0.0502518146 0.6714285714 0.0172836608 0.6421052632 0.6565656566 0.1818181818 0.4644067797 0.3202846975 0.2552083333 0.1818181818 0.1840176673 0.0438863209 0.0054328821
0.0158961174 0.574 0.5076294605 0.0158961174 0.0607606025 0.0176597415 0.0160974223 0.0502518146 0.6857142857 0.1374296493 0.4526315789 0.2626262626 0.6818181818 0.6 0.1672597865 0.6875 0.6818181818 0.0751134675 0.140552226 0.0158961174
0.0097600676 1 0.7238976331 0.0097600676 0.027971405 0.0097575764 0.0097575764 0.0129226889 0.6 0.018046557 0.4210526316 0.3636363636 0.4090909091 0.2983050847 0.1138790036 0.3020833333 0.4090909091 0.0201285904 0.0438863209 0.0097600676
0.0147162046 1 0.7238976331 0.0150935754 0.0469938905 0.0202799595 0.0150910975 0.0502518146 0.7 0.1031794488 0.6421052632 0.6464646465 0.6818181818 0.5016949153 0.3416370107 0.28125 0.6818181818 0.0893490097 0.2635815597 0.0150935754
0.0103575714 0.2473 0.3665745524 0.0103575714 0.0305621748 0.0103550817 0.0103550817 0.0779778159 0.6714285714 0.0275613167 0.4947368421 0.5454545455 0.5 0.4610169492 0.2633451957 0.3333333333 0.5 0.0084554999 0.0059229836 0.0103575714
0.0070794768 0.2473 0.5076294605 0.0070794768 0.0427588357 0.007890844 0.0070769788 0.056168695 0.7571428571 0.1480718251 0.6 0.5454545455 0.6363636364 0.6813559322 0.3914590747 0.484375 0.6363636364 0.0314641403 0.1229766069 0.0070794768
0.0011220493 0.2473 0.3665745524 0.0090506105 0.0033108404 0.0011195363 0.0011195363 0.0129226889 0.6714285714 0.0593941747 0.3684210526 0.3636363636 0.4545454545 0.3661016949 0.1423487544 0.3645833333 0.4545454545 0.0117971753 0.0491590066 0.0011220493
0.0247165316 0.574 0.1441787817 0.0247165316 0.0420313416 0.2387782211 0.024714078 0.0715275829 0.6142857143 0.0377103184 0.4947368421 0.4545454545 0.4545454545 0.5389830508 0.2597864769 0.4583333333 0.4545454545 0.033949039 0.0350985113 0.0247165316
0.0109009854 0.574 0.5076294605 0.0109009854 0.0374770802 0.011353859 0.011353859 0.056168695 0.4428571429 0.098874051 0.3578947368 0.0808080808 0.3636363636 0.4847457627 0.0427046263 0.6927083333 0.3636363636 0.1006727421 0.1844912737 0.0113563462
0.00173339 0.2473 0.3690976811 0.00173339 0.0051147288 0.0439763916 0.0017308786 0.0024361991 0.6571428571 0.0067464397 0.4315789474 0.2424242424 0.4090909091 0.2237288136 0.0569395018 0.2708333333 0.4090909091 0.0194119016 0.0050442027 0.00173339
0.0105902835 0.574 0.5076294605 0.0097185568 0.0312488401 0.0105877943 0.0105877943 0.0435710178 0.7 0.2603992565 0.6105263158 0.6464646465 0.5909090909 0.8203389831 0.5587188612 0.453125 0.5909090909 0.105072586 0.3514596552 0.0105902835
0.0166030587 0.2473 0.5076294605 0.0166030587 1 0.0148395164 0.0154257005 0.116437538 0.7142857143 0.0907304731 0.5789473684 0.3636363636 0.5909090909 0.5050847458 0.1921708185 0.5052083333 0.5909090909 0.0498348612 0.0350985113 0.0166030587
0.0145904143 0.574 0.5076294605 0.0145904143 0.0635963447 0.0351785975 0.0145879352 0.116437538 0.5 0.0997814009 0.3263157895 0.1616161616 0.3181818182 0.4372881356 0.0747330961 0.5729166667 0.3181818182 0.0563850177 0.06146194 0.0145904143
0.0431108439 0.574 0.0765349033 0.0431108439 0.0868613085 0.0328212818 0.0431084365 0.0779778159 0.7714285714 0.0168390142 0.6 0.5858585859 0.7272727273 0.4542372881 0.28113879 0.296875 0.7272727273 0.027267904 0.0192804542 0.0431108439
0.0293493875 0.2473 0.0765349033 0.0293493875 0.2233184123 0.0293469456 0.0293469456 0.0647801171 0.7571428571 0.0108690132 0.8421052632 0.8585858586 0.5909090909 0.5016949153 0.4555160142 0.1145833333 0.5909090909 0.0027714757 0.0004745417 0.0293493875
0.0239303424 0.574 0.5076294605 0.0402516309 0.1187708319 0.0402492163 0.0291481964 0.0502518146 0.7571428571 0.2567788854 0.6736842105 0.7777777778 0.5909090909 0.6576271186 0.5338078292 0.2395833333 0.5909090909 0.1020236426 0.0438863209 0.0402516309
0.0131652104 0.2473 0.0765349033 0.0131652104 0.0388466992 0.0131627277 0.0131627277 0.0512074047 0.8285714286 0.2581997231 0.9894736842 0.9797979798 0.8181818182 0.7322033898 0.7544483986 0.03125 0.8181818182 0.0216060378 0.0263107018 0.0131652104
0.0155967365 0.574 0.5076294605 0.0155967365 0.046021424 0.0155942599 0.0155942599 0.0512074047 0.6571428571 0.0659047486 0.4105263158 0.2222222222 0.3636363636 0.2847457627 0.0676156584 0.3489583333 0.3636363636 0.1495671185 0.0350985113 0.0155967365
0.0101638544 0.4919 0.7238976331 0.0101638544 0.0299905723 0.0101613642 0.0101613642 0.116437538 0.3857142857 0.0080736082 0.3789473684 0.3434343434 0.3181818182 0.3050847458 0.1103202847 0.3177083333 0.3181818182 0.0304335463 0.0649770638 0.0101638544
1.51E-005 0.2473 0.5076294605 1.51E-005 4.45E-005 1.26E-005 1.26E-005 0 0.6285714286 0.0586120933 0.4210526316 0.3838383838 0.4545454545 0.2 0.0818505338 0.1979166667 0.4545454545 0.0113488448 0.0825526829 1.51E-005
0.0041498213 0.574 0.5076294605 0.0041498213 0.0122449131 0.0022919046 0.0041473159 0.0336512152 0.4285714286 0.0524795818 0.3157894737 0.1414141414 0.1818181818 0.3728813559 0.0569395018 0.5 0.1818181818 0.0299384376 0.1054009877 0.0041498213
0.0393560041 0.574 0.5076294605 0.0364930174 0.0815016072 0.0729044545 0.0729044545 0.116437538 0.8714285714 0.3903669689 0.5263157895 0.5858585859 0.9090909091 0.5627118644 0.3487544484 0.3645833333 0.9090909091 0.1795993584 0.0438863209 0.0729067869
0.0028378287 0.2473 0.5076294605 0.0045359974 0.0083736053 0.00283532 0.00283532 0.033245645 0.6 0.0413103757 0.3157894737 0.2727272727 0.4090909091 0.3355932203 0.0960854093 0.3854166667 0.4090909091 0.032221206 0.06146194 0.0028378287
0.0160055549 0.574 0.3665745524 0.0160055549 0.0825742898 0.0089273584 0.0089273584 0.033245645 0 0.0691165866 0.1578947368 0.0101010101 0.0454545455 0.2271186441 0.0035587189 0.3541666667 0.0454545455 0.0314412437 0.0350985113 0.0089298518
0.0018855963 0.2473 0.0765349033 0.0018855963 0.005563845 0.003932214 0.0018830852 0.0041307047 0.7857142857 0.0418577199 0.7052631579 0.696969697 0.6818181818 0.6 0.4377224199 0.2916666667 0.6818181818 0.0134092943 0.0350985113 0.0018855963
0.0001786222 0.2473 0.3665745524 0.0001786222 0.011706716 0.0001761068 0.0084719965 0.033245645 0.7428571429 0.0105676918 0.5578947368 0.3636363636 0.5454545455 0.2372881356 0.0925266904 0.2395833333 0.5454545455 0.0028081596 0.0245531399 0.0001786222
0.0264147004 0.2473 0.1441787817 0.0264147004 0.0393403559 0.026412251 0.026412251 0.0435710178 0.7714285714 0.0209920584 0.8631578947 0.8787878788 0.5454545455 0.4237288136 0.3950177936 0.0833333333 0.5454545455 0.0209755191 0.0017048351 0.0264147004
0.0309305713 0.574 0.3665745524 0.0309305713 0.0851502127 0.0575001384 0.0575001384 0.0424598666 0.7571428571 0.1125226696 0.6210526316 0.7070707071 0.6363636364 0.4847457627 0.3629893238 0.2239583333 0.6363636364 0.0340014797 0.0122502065 0.0575025095
0.0168244496 0.574 0.3665745524 0.0288223263 0.0538642555 0.028819883 0.0343773114 0.116437538 0.6 0.1178392433 0.3789473684 0.2727272727 0.6818181818 0.4338983051 0.1245551601 0.4947916667 0.6818181818 0.1230442163 0.06146194 0.0288223263
0.0197239155 0.574 0.5076294605 0.0160445499 0.0473427908 0.0069989886 0.0139728192 0.0435710178 0.5285714286 0.1323658697 0.5684210526 0.3737373737 0.4545454545 0.6203389831 0.2455516014 0.6041666667 0.4545454545 0.1004496847 0.1581278451 0.0139752998
0.0332287597 0.2473 0.110176619 0.0332287597 0.0980483858 0.0332263275 0.0332263275 0.0715275829 0.6 0.0511603131 0.5578947368 0.5858585859 0.4090909091 0.2677966102 0.1672597865 0.1770833333 0.4090909091 0.2167854378 0.0210380161 0.0332287597
5.66E-005 0.2473 0.0765349033 5.66E-005 0.0851502127 0.0001396276 0.00005409 0.00009167 0.6714285714 0.0093883627 0.3578947368 0.202020202 0.4545454545 0.1661016949 0.0355871886 0.2135416667 0.4545454545 0.0110061341 0.0140077684 5.66E-005
0.0106494049 0.4919 1 0.0106494049 0.0314232902 0.0157426928 0.0106469159 0.0424598666 0.6142857143 0.0285025229 0.5578947368 0.5656565657 0.4545454545 0.3559322034 0.2135231317 0.2447916667 0.4545454545 0.0399558317 0.1054009877 0.0106494049
0.0006276935 0.2473 0.5076294605 0.0006276935 0.027971405 0.0006251793 0.0006251793 0.0015472781 0.5428571429 0.0203386311 0.3894736842 0.303030303 0.3636363636 0.2677966102 0.0854092527 0.296875 0.3636363636 0.02775735 0.0175228922 0.0006276935
0.0156319578 0.4919 0.7238976331 0.0156319578 0.0461253517 0.0156294813 0.0156294813 0.0755388389 0.9571428571 0.5058531967 0.9894736842 0.9696969697 0.9545454545 0.7966101695 0.8113879004 0.046875 0.9545454545 0.1438178512 0.316308417 0.0156319578
0.0036252758 1 1 0.004580024 0.0170330119 0.0036227691 0.0036227691 0.056168695 0.6 0.0504978575 0 0.3939393939 0.5 0.4745762712 0.1957295374 0.453125 0.5 0.0407244687 0.1054009877 0.0036252758
0.0067071376 0.2473 0.3665745524 0.0067071376 0.0197908083 0.003932214 0.0067046387 0.0362874215 0.6571428571 0.0155615017 0.5684210526 0.6262626263 0.5 0.4745762712 0.3131672598 0.28125 0.5 0.004216671 0.0157653303 0.0067071376
0.009936174 1 1 0.009936174 0.0135588565 0.0099336832 0.0081914835 0.0502518146 0.6857142857 0.0570580873 0.6526315789 0.8080808081 0.5909090909 0.4813559322 0.409252669 0.1510416667 0.5909090909 0.0869431413 0.1581278451 0.009936174
0.0227353347 0.574 0.5076294605 0.0227353347 0.0379967189 0.0227328761 0.0148395164 0.0435710178 0.6857142857 0.1216446958 0.4210526316 0.3535353535 0.5454545455 0.5152542373 0.1921708185 0.5208333333 0.5454545455 0.0916379331 0.0702497495 0.0227353347
0.0175376805 0.574 0.3665745524 0.0209918815 0.0295822848 0.0175352088 0.0308765592 0.056168695 0.7142857143 0.2297761983 0.4842105263 0.4545454545 0.6818181818 0.5084745763 0.2455516014 0.4322916667 0.6818181818 0.0774009136 0.1229766069 0.0175376805
2.77E-005 0.2473 0.110176619 2.77E-005 0.0911149218 2.52E-005 2.52E-005 0.0336512152 0.6142857143 0.0424513343 0.6105263158 0.7171717172 0.4545454545 0.0881355932 0.0711743772 0.0416666667 0.4545454545 0.0349702775 0.0263107018 2.77E-005
0.0112783563 0.574 0.5076294605 0.0112783563 0.01766029 0.0112758688 0.0112758688 0.0424598666 0.7285714286 0.256985409 0.6421052632 0.6767676768 0.6818181818 0.7322033898 0.5195729537 0.375 0.6818181818 0.1793561126 0.2635815597 0.0112783563
0.0005522193 0.574 0.0765349033 0.0005522193 0.0016294383 0.0332690963 0.0005497049 0.0102031462 0.7142857143 0.0077858293 0.7684210526 0.8585858586 0.5454545455 0.5050847458 0.4555160142 0.1197916667 0.5454545455 0.0041694005 0.0438863209 0.0005522193
0.015926307 0.2473 0.5076294605 0.0173615741 0.0445367422 0.0151967616 0.0150910975 0.0307233317 0.7428571429 0.2588712071 0.7473684211 0.8383838384 0.6363636364 0.7694915254 0.6725978648 0.2083333333 0.6363636364 0.0713655618 0.1616429689 0.0150935754
0.0046001504 1 0.5076294605 0.0046001504 0.0362002539 0.0045976462 0.0055989393 0.056168695 0.6142857143 0.0555650228 0.3894736842 0.3939393939 0.5 0.6949152542 0.2846975089 0.6614583333 0.5 0.0983451653 0.2108547024 0.0046001504
