0.275 -0.186793297 0.1375335877 0.275 4.2528846154 0.4645 0.275 0.6280660378 7.6 20183 71 82 3.8 68 56 12 3.8 20025 40000000 11000000 0.275
3.175 -0.186793297 0.5472955525 3.175 3.175 3.175 2.7332142857 2.0232608236 6.6 93446 57 53 3.4 132 70 62 3.4 376362 12000000 38100000 3.175
0.42 0.1398895886 0.0200529859 0.7765714286 0.2385714286 0.4664705883 0.42 0.42 6.1 26866 53 41 3.1 123 51 72 3.1 43575 15000000 6300000 0.42
1.50125 0.1398895886 0.0200529859 1.50125 1.660625 0.9620198413 1.4077678572 1.0942708333 5.6 37580 41 25 3.2 143 36 107 3.2 252984 80000000 120100000 1.50125
1.6569230769 0.5658636704 0.3175288209 1.6569230769 1.1892948718 1.2517948718 1.6569230769 1.8103150217 7.6 200383 73 87 3.9 174 152 22 3.9 577917 130000000 215400000 1.6569230769
0.432 -0.186793297 -0.2213229159 0.432 0.616 0.7726309524 0.336 1.8103150217 6.5 15465 61 65 2.5 139 90 49 2.5 747645 25000000 10800000 0.432
1.26375 0.1398895886 0.1375335877 1.26375 1.637125 1.4041826923 1.2800231482 1.8103150217 6.6 121926 43 26 3.6 179 47 132 3.6 305305 80000000 101100000 1.26375
0.776 0.5658636704 0.3175288209 0.776 0.7537083333 0.776 0.776 0.4665331705 6 16141 40 36 3 90 32 58 3 81971 25000000 19400000 0.776
1.17 0.5658636704 0.3175288209 1.2 1.2661666667 1.6125 1.2 1.8103150217 6.7 91577 61 64 3.6 150 96 54 3.6 363126 150000000 180000000 1.2
0.8235294118 -0.186793297 0.0200529859 0.8235294118 0.8235294118 0.8235294118 0.8235294118 2.8084476073 6.5 24572 47 54 3.2 138 74 64 3.2 34558 3400000 2800000 0.8235294118
0.5628571429 -0.186793297 0.1375335877 0.5628571429 1.1520982143 0.6276190476 0.5628571429 2.0232608236 7.1 131356 57 54 3.5 203 110 93 3.5 128013 70000000 39400000 0.5628571429
0.0892857143 -0.186793297 0.0200529859 0.7196428572 0.0892857143 0.0892857143 0.0892857143 0.4665331705 6.5 52779 35 36 3.1 110 40 70 3.1 48131 28000000 2500000 0.0892857143
1.965 0.1398895886 -0.1649694677 1.965 1.1325 18.9825 1.965 2.5761696429 6.1 33565 47 45 3.1 161 73 88 3.1 138106 20000000 39300000 1.965
0.8666785715 0.1398895886 0.1375335877 0.8666785715 1.0097619048 0.9028571429 0.9028571429 2.0232608236 4.9 87762 34 8 2.9 145 12 133 2.9 409120 105000000 94800000 0.9028571429
0.1379310345 -0.186793297 0.0221696157 0.1379310345 0.1379310345 3.4963495605 0.1379310345 0.0889655173 6.4 6128 41 24 3 68 16 52 3 79060 2900000 400000 0.1379310345
0.842 0.1398895886 0.1375335877 0.7726666667 0.842 0.842 0.842 1.5697676824 6.7 230889 58 64 3.4 244 157 87 3.4 426991 200000000 168400000 0.842
1.32 -0.186793297 0.1375335877 1.32 26.9419402568 1.18 1.2265714286 4.192943508 6.8 80546 55 36 3.4 151 54 97 3.4 202630 20000000 26400000 1.32
1.16 0.1398895886 0.1375335877 1.16 1.7134937063 2.7969038462 1.16 4.192943508 5.3 88566 31 16 2.8 131 21 110 2.8 229235 35000000 40600000 1.16
3.4272727273 0.1398895886 -0.2213229159 3.4272727273 2.3403030303 2.609469697 3.4272727273 2.8084476073 7.2 15071 57 58 3.7 136 79 57 3.7 110969 11000000 37700000 3.4272727273
2.3333333333 -0.186793297 -0.2213229159 2.3333333333 6.0166666667 2.3333333333 2.3333333333 2.3333333333 7.1 9781 80 85 3.4 150 128 22 3.4 11471 300000 700000 2.3333333333
1.9025 0.1398895886 0.1375335877 3.2 3.2 3.2 2.3175 1.8103150217 7.1 227681 64 77 3.4 196 150 46 3.4 414607 25000000 80000000 3.2
1.0466666667 -0.186793297 -0.2213229159 1.0466666667 1.0466666667 1.0466666667 1.0466666667 1.8446869313 7.6 228940 94 97 3.9 218 212 6 3.9 87972 15000000 15700000 1.0466666667
1.24 0.1398895886 0.1375335877 1.24 1.24 1.24 1.24 1.8446869313 6.4 58548 39 22 2.9 86 19 67 2.9 607716 20000000 24800000 1.24
0.8081081081 0.0577651268 0.3175288209 0.8081081081 0.8081081081 0.8081081081 0.8081081081 4.192943508 4.5 7304 36 34 2.8 92 31 61 2.8 123827 37000000 29900000 0.8081081081
0.0012680851 -0.186793297 0.1375335877 0.0012680851 0.0012680851 0.0012680851 0.0012680851 0.0012680851 6.2 52086 40 38 3.1 61 23 38 3.1 46310 47000000 59600 0.0012680851
0.33 0.1398895886 0.1375335877 0.33 0.33 0.1825 0.33 1.2126902564 4.8 46652 30 14 2.5 112 16 96 2.5 121816 60000000 19800000 0.33
3.1287692308 0.1398895886 0.1375335877 2.9011746032 2.1959393939 5.796 5.796 4.192943508 7.9 346053 50 58 4.1 168 98 70 4.1 729699 25000000 144900000 5.796
0.2257142857 -0.186793297 0.1375335877 0.3606832298 0.2257142857 0.2257142857 0.2257142857 1.1981358371 6 36755 30 27 3 101 27 74 3 131088 35000000 7900000 0.2257142857
1.2725 0.1398895886 0.0200529859 1.2725 2.2248039216 0.71 0.71 1.1981358371 1.8 61394 15 1 2.2 69 1 68 2.2 127920 20000000 14200000 0.71
0.15 -0.186793297 -0.2213229159 0.15 0.15 0.3129166667 0.15 0.15 7.3 37240 67 69 3.6 179 123 56 3.6 54679 20000000 3000000 0.15
0.0142857143 -0.186793297 0.0200529859 0.0142857143 0.3154761905 0.0142857143 0.6738095238 1.1981358371 7 9514 53 36 3.3 72 26 46 3.3 11620 14000000 200000 0.0142857143
2.1 -0.186793297 -0.1649694677 2.1 1.06 2.1 2.1 1.5697676824 7.2 18751 82 87 3.3 127 111 16 3.3 85411 1000000 2100000 2.1
2.4590476191 0.1398895886 0.0200529859 2.4590476191 2.2941619388 4.5714285714 4.5714285714 1.5297647629 7.1 99856 59 70 3.5 145 102 43 3.5 138319 7000000 32000000 4.5714285714
1.3376497696 0.1398895886 0.0200529859 2.2914285714 1.4513142857 2.2914285714 2.7332142857 4.192943508 6 104567 36 27 3.6 130 35 95 3.6 499987 35000000 80200000 2.2914285714
1.5680555556 0.1398895886 0.1375335877 1.2755925926 1.2755925926 0.5566666667 1.1111111111 1.5697676824 5.5 117439 54 37 3.1 185 69 116 3.1 408214 90000000 100000000 1.1111111111
2.6416666667 -0.186793297 -0.1933052584 2.6416666667 2.6416666667 2.6416666667 2.6416666667 2.5761696429 6 45483 53 58 3 81 47 34 3 880739 12000000 31700000 2.6416666667
0.0046125 -0.186793297 -0.2213229159 0.0046125 2.2941619388 0.0113971591 0.0046125 0.0046125 6.5 8469 34 20 3.1 51 10 41 3.1 44918 8000000 36900 0.0046125
0.8466666667 0.0577651268 0.5472955525 0.8466666667 0.8466666667 1.2517948718 0.8466666667 1.5297647629 6.1 25406 53 56 3.1 107 60 47 3.1 162504 60000000 50800000 0.8466666667
0.05 -0.186793297 0.1375335877 0.05 0.7537083333 0.05 0.05 0.057 5.6 18172 37 30 2.9 81 24 57 2.9 112957 10000000 500000 0.05
1.2427777778 0.0577651268 0.3175288209 1.2427777778 1.2427777778 1.2427777778 1.2427777778 2.720603065 8.5 448385 94 96 4.2 237 228 9 4.2 584364 180000000 223700000 1.2427777778
0.2883333333 0.5658636704 0.5472955525 0.3641666667 0.4590106291 0.2883333333 0.2883333333 2.0232608236 6 44896 N/A 39 3.2 142 55 87 3.2 165626 60000000 17300000 0.2883333333
0.5333333333 -0.186793297 0.0200529859 0.5333333333 0.5333333333 0.3129166667 0.5333333333 1.3076332898 6.4 13939 54 62 3.2 142 88 54 3.2 17341 9000000 4800000 0.5333333333
0.79 0.5658636704 0.5472955525 0.79 0.3654497354 0.79 0.6514705883 1.8103150217 6.6 50709 62 80 3.4 144 115 29 3.4 353354 90000000 71100000 0.79
1.8075 0.1398895886 0.1375335877 1.8075 1.02375 1.8075 1.18 1.5697676824 6.6 107939 40 35 3.3 154 54 100 3.3 372423 40000000 72300000 1.8075
1.3942857143 0.1398895886 0.0200529859 1.6689285714 0.7971428572 1.3942857143 2.4549175411 2.0232608236 6.8 203754 46 45 3.6 152 69 83 3.6 314596 70000000 97600000 1.3942857143
0.0022933333 -0.186793297 -0.1933052584 0.0022933333 2.4549175411 0.0022933333 0.0022933333 1.2126902564 6.1 37766 58 71 3.1 28 20 8 3.1 142254 15000000 34400 0.0022933333
0.8966666667 0.1398895886 0.1375335877 0.8966666667 0.4758518519 0.8966666667 0.8966666667 1.5297647629 6.9 227864 61 67 3.6 218 146 72 3.6 728711 150000000 134500000 0.8966666667
0.044 0.1398895886 -0.2213229159 0.044 0.044 2.6451477273 0.044 0.3685945326 6.8 7049 73 85 3.3 151 128 23 3.3 17149 25000000 1100000 0.044
1.2661666667 -0.186793297 0.1375335877 1.38025 1.2 1.2083621795 1.2 1.1073333333 7 229535 71 83 3.5 229 189 40 3.5 290082 92000000 110400000 1.2
0.3658333333 0.5658636704 0.1375335877 0.3658333333 0.9754166667 0.3658333333 0.4453632478 2.0232608236 6.1 49386 37 39 3.2 207 80 127 3.2 399666 120000000 43900000 0.3658333333
79.4974874372 0.1398895886 -0.2213229159 79.4974874372 26.9419402568 79.4974874372 79.4974874372 4.192943508 5.4 112033 40 21 2.8 192 40 152 2.8 301834 995000 1850000 79.4974874372
2.01 0.1398895886 0.0200529859 2.01 2.01 1.6481818182 1.5966666667 1.5297647629 6 27317 55 63 3.3 161 102 59 3.3 373209 30000000 60300000 2.01
0.4956521739 0.5658636704 0.0221696157 0.3606832298 0.4956521739 0.4956521739 0.4956521739 1.0007971014 4.9 2752 52 40 3.5 72 29 43 3.5 22467 23000000 11400000 0.4956521739
0.002935 -0.186793297 -0.1649694677 0.002935 0.6074227778 0.8748008334 0.002935 0.1106557814 6.8 11655 45 35 3.3 75 26 49 3.3 8142 20000000 58700 0.002935
0.124 -0.186793297 -0.2213229159 0.124 0.1286666667 0.124 0.124 0.723 6.6 48192 45 43 3.1 154 66 88 3.1 61160 25000000 3100000 0.124
0.7371428571 0.1398895886 0.1375335877 0.7371428571 0.7371428571 0.7371428571 0.7371428571 0.8894047619 4.4 40771 33 16 2.8 51 8 43 2.8 156170 35000000 25800000 0.7371428571
1.1 0.5658636704 -0.2213229159 1.1 1.1 1.1 1.1 1.1 6.5 633 N/A N/A 4.1 2 1 1 4.1 395 1000000 1100000 1.1
1.0100401911 0.1398895886 0.0200529859 0.5379310345 0.5454361055 0.5379310345 0.5379310345 1.5297647629 6 24050 56 52 3 163 85 78 3 156244 58000000 31200000 0.5379310345
0.6933333333 0.1398895886 -0.2213229159 0.6933333333 0.6933333333 0.6933333333 0.7619166667 4.192943508 5.8 63230 47 32 2.8 161 51 110 2.8 252798 30000000 20800000 0.6933333333
0.675 -0.186793297 0.0221696157 0.675 0.675 0.675 0.675 1.5697676824 6.8 11395 65 68 3.4 120 81 39 3.4 62595 12000000 8100000 0.675
2.175 -0.186793297 -0.1933052584 2.175 2.175 2.175 2.175 1.1073333333 5.8 50626 44 48 2.4 92 44 48 2.4 529426 8000000 17400000 2.175
4.1294117647 0.5658636704 0.3175288209 4.1294117647 2.2248039216 4.1294117647 4.1294117647 2.0232608236 5.7 30702 35 18 3 157 29 128 3 160021 8500000 35100000 4.1294117647
1.015936255 0.1398895886 0.0221696157 1.015936255 0.9414468368 1.2546454183 1.015936255 1.1981358371 6.4 36145 56 59 3 212 125 87 3 108894 25100000 25500000 1.015936255
0.8225 0.1398895886 0.0200529859 0.8225 0.8225 0.8225 0.8225 1.8103150217 5.7 41377 41 25 3.1 142 36 106 3.1 97079 40000000 32900000 0.8225
1.63625 0.1398895886 -0.2213229159 0.85 1.2817567568 1.3065990991 1.3 1.8103150217 7.8 322813 70 73 3.7 234 170 64 3.7 684818 150000000 127500000 0.85
1.6275 0.1398895886 0.1375335877 1.6275 2.0312360013 1.5536111111 1.48475 2.0232608236 6.5 133843 54 51 3.6 214 109 105 3.6 448204 80000000 130200000 1.6275
0.8166666667 -0.186793297 -0.2213229159 0.699 0.387 1.0262857143 0.7493333333 1.5297647629 7.7 74233 80 92 3.8 218 200 18 3.8 107878 25000000 18600000 0.744
2.4035714286 -0.186793297 0.0200529859 2.4035714286 2.4035714286 1.1158022775 2.4035714286 1.5297647629 6.9 156400 60 77 3.6 158 122 36 3.6 275916 28000000 67300000 2.4035714286
0.1733333333 -0.186793297 0.1375335877 0.1733333333 2.6723809524 0.1733333333 0.1733333333 0.8382291667 6 13680 37 34 3.3 118 40 78 3.3 16620 45000000 7800000 0.1733333333
0.2 0.5658636704 0.5472955525 0.2 0.2 0.7372222222 0.2 4.192943508 4.8 24990 43 19 3 101 19 82 3 159211 58000000 11600000 0.2
7.875 0.5658636704 0.5472955525 7.875 7.875 7.875 4.58 2.720603065 3.6 15272 41 41 3.2 96 39 57 3.2 185679 12000000 94500000 7.875
0.5066666667 -0.186793297 0.0200529859 0.5066666667 0.5066666667 0.5066666667 0.5066666667 1.3076332898 7.9 233242 67 82 3.9 160 131 29 3.9 107184 15000000 7600000 0.5066666667
8.2272727273 0.0577651268 0.0200529859 8.2272727273 2.6451477273 4.2436363637 4.3914141415 2.720603065 4.1 33081 57 65 3.5 128 83 45 3.5 351098 11000000 90500000 8.2272727273
0.5233333333 -0.186793297 -0.1649694677 0.6125757576 0.2825 0.4758518519 0.5233333333 1.0942708333 6.6 45154 45 35 3.3 153 53 100 3.3 78029 30000000 15700000 0.5233333333
1.1265 -0.186793297 0.0200529859 0.325 0.7160714286 0.325 0.6597972973 1.8103150217 5.2 16363 12 0 2.7 44 0 44 2.7 109820 20000000 6500000 0.325
1.82 0.1398895886 0.0200529859 1.82 1.660625 1.5547777778 1.82 1.5297647629 5.4 65892 23 11 3.1 157 17 140 3.1 291834 60000000 109200000 1.82
1 -0.186793297 0.0200529859 1 0.8085110638 1.4050320513 1 4.192943508 5.1 70187 47 42 2.9 172 73 99 2.9 356636 16000000 16000000 1
0.8666666667 0.1398895886 -0.2213229159 0.8666666667 0.8666666667 0.8666666667 0.8666666667 2.8377380952 6.9 44090 68 84 3.7 180 152 28 3.7 112282 15000000 13000000 0.8666666667
0.0181818182 -0.4341363296 -0.2213229159 0.0181818182 0.0113971591 0.0181818182 0.0181818182 0.1685095773 6.5 59582 49 49 3.2 158 77 81 3.2 27059 11000000 200000 0.0181818182
0.2714285714 0.0577651268 -0.2213229159 0.2714285714 0.1433809524 0.2714285714 0.2714285714 0.3685945326 6.3 888 49 46 3.6 50 23 27 3.6 3686 7000000 1900000 0.2714285714
1.6256410256 0.1398895886 -0.2213229159 1.6256410256 1.6256410256 1.6256410256 1.6256410256 2.0232608236 7 83663 47 37 3 158 59 99 3 980700 39000000 63400000 1.6256410256
5.932 0.1398895886 0.5472955525 5.1755588236 3.4570392157 5.932 3.4963495605 1.8446869313 4.5 176202 44 27 3.6 219 60 159 3.6 569453 50000000 296600000 5.932
8.8103448276 0.1398895886 0.0221696157 8.8103448276 5.0537260536 8.8103448276 8.8103448276 2.0232608236 7.7 147376 53 66 4.1 193 127 66 4.1 422195 29000000 255500000 8.8103448276
2.075 -0.186793297 -0.2849934265 2.075 2.075 1.3431 2.075 2.0232608236 6.9 96029 42 55 3.1 147 81 66 3.1 869312 20000000 41500000 2.075
1.3142857143 0.1398895886 -0.2213229159 1.3142857143 1.4077678572 1.3142857143 0.6572128572 1.5697676824 7 14864 77 84 3.7 140 118 22 3.7 20667 7000000 9200000 1.3142857143
0.5555555556 0.5658636704 0.5472955525 0.5555555556 0.5555555556 0.5555555556 4.3914141415 4.192943508 5.4 12366 42 31 2.6 71 22 49 2.6 459990 45000000 25000000 0.5555555556
0.0022222222 0.5658636704 0.1375335877 0.0022222222 0.0022222222 0.0022222222 0.5566666667 0.3685945326 4.4 1911 18 0 2.4 30 0 30 2.4 2734 90000000 200000 0.0022222222
0.043 0.1398895886 0.0200529859 0.043 0.7158571429 0.9181428571 0.043 0.3685945326 6.9 22996 41 32 3.3 53 17 36 3.3 26757 50000000 2150000 0.043
0.02 -0.186793297 0.0200529859 0.02 0.02 0.02 0.02 0.1106557814 6.9 21686 69 89 3.3 115 102 13 3.3 49496 10000000 200000 0.02
0.6265 0.1398895886 0.1375335877 0.6265 2.18525 0.6265 0.6265 2.0232608236 6.7 211253 52 33 3.3 269 88 181 3.3 879710 200000000 125300000 0.6265
0.7022222222 0.1398895886 0.0200529859 0.7022222222 0.3466666667 2.4590476191 0.3466666667 1.5697676824 7.2 44704 45 50 3.4 161 80 81 3.4 38997 15000000 5200000 0.3466666667
0.2319217687 -0.186793297 0.0200529859 0.1088435374 0.7141353697 0.6127551021 0.3517988262 0.275170068 6.3 32206 49 35 2.9 96 34 62 2.9 120033 14700000 1600000 0.1088435374
7.4 0.1398895886 -0.2213229159 7.4 7.4 7.4 7.4 3.70489 7.2 3313 19 33 4.1 21 7 14 4.1 13170 500000 3700000 7.4
1.5 -0.186793297 0.0200529859 1.5 1.5 1.2708333334 1.5 1.8103150217 5.7 15501 39 26 2.9 100 26 74 2.9 73711 10000000 15000000 1.5
0.2 -0.186793297 0.0200529859 0.2 0.2 0.2 0.2 0.3685945326 5.2 6456 26 20 3 35 7 28 3 4913 7000000 1400000 0.2
0.5 0.1398895886 0.0200529859 0.5 0.5 0.7708333334 0.5 2.8377380952 5.8 11294 34 9 2.6 121 11 110 2.6 279712 17000000 8500000 0.5
0.8582857143 0.1398895886 0.1375335877 0.8582857143 0.8582857143 0.8582857143 0.8582857143 1.8103150217 5.7 135922 32 34 3.3 158 54 104 3.3 992794 175000000 150200000 0.8582857143
